scenario,controller,rmse_rad_mean,rmse_rad_std,rmse_rad_count,failure_penalized_rmse_rad_mean,failure_penalized_rmse_rad_std,failure_penalized_rmse_rad_count,itae_mean,itae_std,itae_count,peak_error_rad_mean,peak_error_rad_std,peak_error_rad_count,torque_rms_mean,torque_rms_std,torque_rms_count,torque_smoothness_mean,torque_smoothness_std,torque_smoothness_count,safety_violation_rate_mean,safety_violation_rate_std,safety_violation_rate_count,residual_gate_mean_mean,residual_gate_mean_std,residual_gate_mean_count,completed_mean,completed_std,completed_count,duration_s_mean,duration_s_std,duration_s_count,return_mean,return_std,return_count,rmse_rad_sem,rmse_rad_ci95,failure_penalized_rmse_rad_sem,failure_penalized_rmse_rad_ci95,itae_sem,itae_ci95,peak_error_rad_sem,peak_error_rad_ci95,torque_rms_sem,torque_rms_ci95,torque_smoothness_sem,torque_smoothness_ci95,safety_violation_rate_sem,safety_violation_rate_ci95,residual_gate_mean_sem,residual_gate_mean_ci95,completed_sem,completed_ci95,duration_s_sem,duration_s_ci95,return_sem,return_ci95
payload_2x,Gated Fuzzy-TD3,0.47330824475324523,0.06203250765356918,20,0.47330824475324523,0.06203250765356918,20,7.10232194784386,1.089604127167734,20,1.231002047222161,0.22629937697828245,20,18.5012882948025,0.4363873482670591,20,117.38394327487842,74.91740256333357,20,0.19883333333333333,0.007514119263366368,20,0.503285486158187,0.09848827221047285,20,1.0,0.0,20,6.0,0.0,20,-1151.7452367668516,306.83872951643065,20,0.013870890392815666,0.027186945169918705,0.013870890392815666,0.027186945169918705,0.24364288969113784,0.47754006379463015,0.05060207901892905,0.09918007487710093,0.09757917752460192,0.19125518794821977,16.752040482933083,32.83399934654884,0.0016802081463927845,0.0032932079669298576,0.022022647164912076,0.04316438844322767,0.0,0.0,0.0,0.0,68.611225732841,134.47800243636837
payload_2x,PID,0.4190230755049192,0.00679371727067061,20,0.4190230755049192,0.00679371727067061,20,5.932664485502491,0.08774992210978191,20,1.047020474932677,0.01610062297371388,20,20.649760824817953,0.5037607290912169,20,278.09049764477817,94.22547598062098,20,0.18733333333333332,0.002981423969999723,20,1.0,0.0,20,1.0,0.0,20,6.0,0.0,20,-1800.1663864402235,75.64584375408798,20,0.0015191213637133823,0.0029774778728782294,0.0015191213637133823,0.0029774778728782294,0.019621479085778413,0.03845809900812569,0.003600208744931904,0.007056409140066532,0.11264432346428169,0.2207828739899921,21.069456950494217,41.29613562296866,0.0006666666666666674,0.001306666666666668,0.0,0.0,0.0,0.0,0.0,0.0,16.91492488494686,33.15325277449585
payload_2x,Robust PID / SMC,0.4215337288677456,0.010549584548508777,20,0.4215337288677456,0.010549584548508777,20,6.08325043973074,0.09768566799369978,20,1.0144857894802224,0.02792941255877073,20,26.30749443548057,0.03313681113751303,20,1503.9445702419403,4.692993350333321,20,0.19033333333333333,0.004312364922878186,20,1.0,0.0,20,1.0,0.0,20,6.0,0.0,20,-2686.983729221954,39.825855360295,20,0.0023589588184847053,0.0046235592842300225,0.0023589588184847053,0.0046235592842300225,0.021843179406138818,0.042812631636032085,0.006245206505304768,0.012240604750397345,0.007409616226105127,0.014522847803166048,1.0493852149299792,2.0567950212627593,0.0009642741111341262,0.0018899772578228873,0.0,0.0,0.0,0.0,0.0,0.0,8.9053319847694,17.454450690148025
payload_2x,SAC direct,0.7591560737710104,0.13350852744150843,20,1.8808836896800507,0.3360323024815066,20,2.268812943766503,1.663262149914189,20,2.4730840413478257,0.04010662493294801,20,15.93665034113524,2.286834752254445,20,43.55599265026983,20.256247756029875,20,0.25690499017515106,0.12378125323511235,20,1.0,0.0,20,0.0,0.0,20,2.415,1.2115561980579488,20,-1163.3279288988508,185.29460068805867,20,0.02985341429351089,0.058512692015281344,0.075139107098442,0.1472726499129463,0.3719167231610573,0.7289567773956722,0.008968113969815969,0.0175775033808393,0.5113517959349829,1.0022495200325665,4.529434695156038,8.877692002505833,0.0276783296573827,0.05424952612847009,0.0,0.0,0.0,0.0,0.2709122017418772,0.5309879154140793,41.43313230021785,81.20893930842698
payload_2x,TD3 direct,0.7601323794311359,0.1214593223034723,20,1.5578383887598508,0.5140906873982163,20,5.3155800882571445,4.243732503384383,20,2.161659606525081,0.5906379369510569,20,16.22135746222388,2.6062937611261674,20,121.22192397484284,177.8986068399671,20,0.29216734580334236,0.11994132175651245,20,1.0,0.0,20,0.2,0.41039134083406165,20,3.5460000000000003,1.5380383952499876,20,-1833.9014824065391,750.7739037065072,20,0.027159130117162037,0.05323189502963759,0.11495417236220061,0.2253101778299132,0.9489274355892836,1.8598977737549958,0.13207065771127982,0.25885848911410847,0.5827850019211709,1.142258603765495,39.779337799667545,77.9675020873484,0.026819694875873632,0.05256660195671232,0.0,0.0,0.0917662935482247,0.1798619353545204,0.3439158403783662,0.6740750471415977,167.87814844206315,329.04117094644374
payload_2x,Tuned fuzzy,0.441625889149545,0.004012315098354216,20,0.441625889149545,0.004012315098354216,20,6.775817556306106,0.05314836385954762,20,1.0441553221565738,0.008244514526304437,20,20.129205873482267,0.14330125722101847,20,481.76976679902646,44.84379210862849,20,0.21066666666666664,0.0020519567041703164,20,1.0,0.0,20,1.0,0.0,20,6.0,0.0,20,-1065.4578315977456,18.002545628854815,20,0.0008971809307068781,0.0017584746241854812,0.0008971809307068781,0.0017584746241854812,0.011884335448284156,0.023293297478636944,0.00184352949223012,0.003613317804771035,0.032043135240737985,0.06280454507184645,10.027376752376194,19.653658434657338,0.00045883146774112533,0.0008993096767726057,0.0,0.0,0.0,0.0,0.0,0.0,4.025491579416107,7.889963495655569
severe_shift,Adaptive computed torque,0.6353532351275601,0.03207454309017466,20,1.7014839355068374,0.001252135832312109,20,2.171709212004049,0.20745414362152084,20,2.4104645975904226,0.011033339958071136,20,17.229228717223798,0.057431411223872214,20,20.19694258032654,1.1020279062542626,20,0.11955570231693077,0.009718555544932722,20,1.0,0.0,20,0.0,0.0,20,3.21,0.025546654946340248,20,-1245.1568324017062,80.77033889649114,20,0.007172085869687671,0.014057288304587835,0.0002799860838113153,0.0005487727242701779,0.0463881567351725,0.0909207872009381,0.002467129816511174,0.004835574440361901,0.012842053954032265,0.02517042574990324,0.24642093114862967,0.48298502505131413,0.002173135084157708,0.0042593447649491075,0.0,0.0,0.0,0.0,0.0057124057057748034,0.011196315183318614,18.060796833824952,35.39916179429691
severe_shift,Computed torque,0.8306065921337403,0.19003040237993604,20,1.6935054790604407,0.005103805105457182,20,4.097253646594786,1.8289092098842825,20,2.4151990647635064,0.007375450096084081,20,18.18631606802101,0.8792972922158092,20,22.04348299750821,2.392184929670952,20,0.17884354835820446,0.05717728383468308,20,1.0,0.0,20,0.0,0.0,20,3.4590000000000005,0.2282634673492799,20,-2061.898870002048,776.5023053941176,20,0.04249208975131748,0.08328449591258226,0.001141245515971274,0.002236841211303697,0.40895653179766855,0.8015548023234303,0.001649200777950136,0.0032324335247822665,0.1966168517826046,0.385369029493905,0.5349088117494802,1.0484212710289813,0.012785229342315121,0.025059049510937636,0.0,0.0,0.0,0.0,0.05104126297727936,0.10004087543546754,173.63119395465483,340.31714015112345
severe_shift,DDPG direct,0.8037966398683952,0.14958274681471773,20,1.8825484616177248,0.2786772795555661,20,2.668154025735009,1.9548996807618804,20,2.4615333764857756,0.04153831946887859,20,15.302855215234848,2.4144742183993007,20,62.915505689727226,19.568638636417102,20,0.33913578682024303,0.19240873781341528,20,1.0,0.0,20,0.0,0.0,20,2.476,1.1595933951628319,20,-1299.848395766154,392.20782852832554,20,0.033447719013884894,0.06555752926721439,0.06231413408709582,0.1221357028107078,0.4371288575376202,0.8567725607737356,0.00928825060035155,0.018204971176689035,0.5398928482261509,1.0581899825232557,4.375680621815743,8.576334018758857,0.043023901721573075,0.08432684737428323,0.0,0.0,0.0,0.0,0.25929296578438676,0.5082142129373981,87.70033658969172,171.89265971579576
severe_shift,Eval-gated Fuzzy-TD3,0.7261615681802863,0.020564771557517198,20,0.7261615681802863,0.020564771557517198,20,10.64295349828669,0.48713334307976497,20,1.7587858804060925,0.04656801555137337,20,17.4068820235418,0.29968102321096823,20,80.12199830707941,42.78125531931735,20,0.27549999999999997,0.008040467822646731,20,0.5673519842948502,0.012784098838756483,20,1.0,0.0,20,6.0,0.0,20,-2288.621436377326,135.94042167101503,20,0.0045984227144362675,0.009012908520295085,0.0045984227144362675,0.009012908520295085,0.10892632692330811,0.2134956007696839,0.010412924835013819,0.020409332676627086,0.06701071394664172,0.13134099933541776,9.566179505676807,18.749711831126543,0.0017979032622337813,0.003523890393978211,0.002858611403453562,0.005602878350768981,0.0,0.0,0.0,0.0,30.397202374637516,59.57851665428953
