t,error_norm,torque_rms,torque_smoothness,safety_violation,residual_gate,q1,q2,qd1,qd2,error1,error2,tau1,tau2,supervisor_tau1,supervisor_tau2,residual_tau1,residual_tau2
0.02,0.03851045595965112,17.7106924959185,885.5346247959251,0.0,1.0,-0.0005909986199048589,0.479766633293516,0.01528847159687587,0.44468248240091773,0.0158794702167806,-0.03508415089259831,24.94207203388214,2.286984920501709,0.0,0.0,24.94207203388214,2.286984920501709
0.04,0.03387090229914106,17.162077937704804,79.9568212880419,0.0,1.0,0.015257069407572654,0.4695048798660264,0.030567774339877347,0.439291963140992,0.015310704932304908,-0.030212916725034233,23.888989686965942,4.288357496261597,0.0,0.0,23.888989686965942,4.288357496261597
0.06,0.0307481565516035,17.123562261237566,2.661910512190503,0.0,1.0,0.03061613953490472,0.46055275990361144,0.045828747197790204,0.4338315005879084,0.015212607662885347,-0.026721259315702905,23.84449601173401,4.227620959281921,0.0,0.0,23.84449601173401,4.227620959281921
0.08,0.028887650460112834,17.045493460501216,5.048354003863397,0.0,1.0,0.045537902949062126,0.45266583645190117,0.06106224477682705,0.42830416245522424,0.015524341827764854,-0.02436167399667699,23.75139057636261,4.119361639022827,0.0,0.0,23.75139057636261,4.119361639022827
0.1,0.02852319512671237,16.78235820195014,13.207976660509914,0.0,1.0,0.05991811345607134,0.44609129054558316,0.0762591451196154,0.42271302404852323,0.016341031663543948,-0.023378266497060096,23.37913990020752,4.087898135185242,0.0,0.0,23.37913990020752,4.087898135185242
0.12000000000000001,0.029544755097900947,16.608687720187035,8.876371674316117,0.0,1.0,0.07375192260373442,0.4407481298360896,0.09141035748053888,0.41706116651242575,0.017658434876804296,-0.023686963323664045,23.14606547355652,3.9945799112319946,0.0,0.0,23.14606547355652,3.9945799112319946
0.13999999999999999,0.03165029403186762,16.748799012350975,7.43879409567537,0.0,1.0,0.08713614722955798,0.43638201184536296,0.10650683006958868,0.41135167507945797,0.01937068284003063,-0.025030336765905048,23.353304862976074,3.9582431316375732,0.0,0.0,23.353304862976074,3.9582431316375732
0.16,0.03483085053475142,16.860011418913423,5.570402213754407,0.0,1.0,0.10008977721748824,0.43303021489359317,0.12153955775691538,0.40558763732178726,0.021449780539427366,-0.027442577571806126,23.506804704666138,3.993757963180542,0.0,0.0,23.506804704666138,3.993757963180542
0.18,0.03993406646858758,17.075519556641762,14.44116018575429,0.0,1.0,0.11242589538472059,0.43163413922981775,0.1364995897303139,0.399772141406823,0.024073694345593477,-0.03186199782299459,23.75990629196167,4.31434690952301,0.0,0.0,23.75990629196167,4.31434690952301
0.19999999999999998,0.04664040097230018,17.25016258593118,9.124075900814246,0.0,1.0,0.12426977353805269,0.43186178604798187,0.1513780370979241,0.39390827435768505,0.027108263559871393,-0.037953511690296704,24.016237258911133,4.284456372261047,0.0,0.0,24.016237258911133,4.284456372261047
