t,error_norm,torque_rms,torque_smoothness,safety_violation,q1,q2,qd1,qd2,error1,error2,tau1,tau2,supervisor_tau1,supervisor_tau2,residual_tau1,residual_tau2
0.02,0.06498300576122297,10.062943047853809,503.14715239269043,0.0,0.038227581428084356,0.5054820570533352,0.01528847159687587,0.44468248240091773,-0.022939109831208615,-0.060799574652417476,13.969745635986328,2.715115547180176,0.0,0.0,13.969745635986328,2.715115547180176
0.04,0.07044733192190049,9.850744497844042,19.685884975453106,0.0,0.04869383778801861,0.5073674535820341,0.030567774339877347,0.439291963140992,-0.01812606344814105,-0.06807549044104189,13.756097555160522,2.200934886932373,0.0,0.0,13.756097555160522,2.200934886932373
0.06,0.07658348972731761,9.71369749535257,22.088072461345245,0.0,0.057596221135341796,0.5095055215987099,0.045828747197790204,0.4338315005879084,-0.011767473937551731,-0.07567402101080134,13.64537239074707,1.5860801935195923,0.0,0.0,13.64537239074707,1.5860801935195923
0.08,0.08302218668254648,9.855287661984992,10.091311912009457,0.0,0.06513086344528718,0.5112265950273711,0.06106224477682705,0.42830416245522424,-0.0040686186684602,-0.08292243257214693,13.866430521011353,1.4055228233337402,0.0,0.0,13.866430521011353,1.4055228233337402
0.1,0.09004820535176598,9.917071856345615,3.096915694661956,0.0,0.07129070924546443,0.5126240574762302,0.0762591451196154,0.42271302404852323,0.004968435874150856,-0.08991103342770712,13.95273506641388,1.4204972982406616,0.0,0.0,13.95273506641388,1.4204972982406616
0.12000000000000001,0.09788964490478398,9.951472510557682,1.7579357126950674,0.0,0.07607525582032393,0.5137421741439949,0.09141035748053888,0.41706116651242575,0.01533510166021479,-0.0966810076315694,14.002172946929932,1.4151901006698608,0.0,0.0,14.002172946929932,1.4151901006698608
0.13999999999999999,0.10673588990781288,9.962369707685193,0.8108235880705411,0.0,0.0794828314767857,0.5146098645583992,0.10650683006958868,0.41135167507945797,0.02702399859280291,-0.10325818947894128,14.019204378128052,1.399831771850586,0.0,0.0,14.019204378128052,1.399831771850586
0.16,0.11647337735203506,9.940146632588272,3.7629574954215967,0.0,0.08157026555922142,0.5149882923152789,0.12153955775691538,0.40558763732178726,0.03996929219769374,-0.10940065499349139,13.997658491134644,1.2956029176712036,0.0,0.0,13.997658491134644,1.2956029176712036
0.18,0.12725085048475024,9.95464741993619,1.3564522585527097,0.0,0.08233304344303782,0.5149188487518472,0.1364995897303139,0.399772141406823,0.05416654628727624,-0.11514670734502408,14.021031856536865,1.2651783227920532,0.0,0.0,14.021031856536865,1.2651783227920532
0.19999999999999998,0.13927628501377368,9.981882056665796,1.3707350501472055,0.0,0.0817537082801505,0.5145330496068539,0.1513780370979241,0.39390827435768505,0.06962432881777358,-0.1206247752491687,14.05899167060852,1.2730640172958374,0.0,0.0,14.05899167060852,1.2730640172958374
0.22,0.15241543750236,10.230027720494695,12.433051189493828,0.0,0.0799437447335416,0.513681952943339,0.16616608042848796,0.38799912031953215,0.0862223356949463,-0.12568283262380664,14.406408667564392,1.3275253772735596,0.0,0.0,14.406408667564392,1.3275253772735596
0.24,0.16679895831616437,10.496839999044399,13.662736333270225,0.0,0.07692775419163711,0.5125124084840729,0.18085497722157057,0.3820477588327436,0.10392722302993329,-0.1304646496513291,14.774153232574463,1.4462697505950928,0.0,0.0,14.774153232574463,1.4462697505950928
0.26,0.18240138961821445,10.831684842779769,16.914979840869545,0.0,0.07276378210337064,0.5110453251362803,0.1954360693002277,0.37605726311393883,0.12267228719685708,-0.13498806202234137,15.238537192344666,1.5613383054733276,0.0,0.0,15.238537192344666,1.5613383054733276
0.28,0.19904761153270517,11.237326289151193,20.35057465748803,0.0,0.06755528179515613,0.5091626785552252,0.20990079011868423,0.370030698345817,0.14234550832352788,-0.1391319802094082,15.80424189567566,1.6676157712936401,0.0,0.0,15.80424189567566,1.6676157712936401
0.30000000000000004,0.21662580715067278,11.606850244241173,18.613015220152164,0.0,0.061382049448615916,0.5068130234631849,0.2242406719776791,0.36397111997678994,0.16285862252906336,-0.1428419034863948,16.317020654678345,1.786835789680481,0.0,0.0,16.317020654678345,1.786835789680481
0.32,0.23512321289578456,11.940954152418795,17.04488348025129,0.0,0.05428836523642078,0.5040608879987243,0.23844735314023052,0.35788157203137927,0.1841589879038099,-0.1461793159673448,16.77585542201996,1.9347989559173584,0.0,0.0,16.77585542201996,1.9347989559173584
0.34,0.25367981106693516,12.468921404173678,27.059324936575408,0.0,0.046606433174100736,0.49994100536811725,0.2525125848406812,0.3517650854323356,0.20590615166658033,-0.1481759199357815,17.536449432373047,1.8495792150497437,0.0,0.0,17.536449432373047,1.8495792150497437
0.36000000000000004,0.2719943462731485,13.072602854563101,30.205731166294218,0.0,0.038533919958495755,0.4941006142072495,0.26642823817999745,0.3456246763354367,0.22789431822150163,-0.14847593787181257,18.38197112083435,1.9720619916915894,0.0,0.0,18.38197112083435,1.9720619916915894
0.38,0.2897042158408408,13.578032070429472,25.291837396012962,0.0,0.0302903151666869,0.4860256997817318,0.2801863109004165,0.33946334447790827,0.24989599573372967,-0.14656235530382355,19.095776677131653,2.0192134380340576,0.0,0.0,19.095776677131653,2.0192134380340576
0.4,0.3065232796586512,14.018254188857954,22.048257546994364,0.0,0.022085581840327162,0.47519687345576855,0.293778934032666,0.3332840715414047,0.2716933521923388,-0.14191280191436384,19.71872568130493,2.0481109619140625,0.0,0.0,19.71872568130493,2.0481109619140625
0.42000000000000004,0.322675538043476,14.349536361183203,17.218023292635884,0.0,0.013955068618129562,0.461729576342778,0.3071983784091139,0.3270898195304771,0.29324330979098434,-0.13463975681230078,20.17038404941559,2.2302454710006714,0.0,0.0,20.17038404941559,2.2302454710006714
0.44,0.3385118028470751,14.533127293968986,10.757053573155853,0.0,0.005862726365476689,0.4459164393677373,0.32043706103635083,0.32088352916744667,0.31457433467087403,-0.12503291020029073,20.4102885723114,2.4173742532730103,0.0,0.0,20.4102885723114,2.4173742532730103
0.46,0.3544820723731212,14.569290814633876,6.96883924820523,0.0,-0.002305227178717839,0.4282495848450334,0.3334875513208576,0.3146681183045908,0.33579277849957556,-0.11358146654044265,20.43778419494629,2.6125556230545044,0.0,0.0,20.43778419494629,2.6125556230545044
0.48000000000000004,0.3709523105373647,14.481788580777396,6.992144631200734,0.0,-0.01067405079598105,0.4091676006278675,0.3463425771415634,0.3084464803545383,0.3570166279375444,-0.10072112027332913,20.29496133327484,2.7493536472320557,0.0,0.0,20.29496133327484,2.7493536472320557
0.5,0.3881510287167685,14.372825700456914,6.681642266981598,0.0,-0.019338955078433973,0.38896602868367847,0.3589950307632678,0.3022214827397593,0.37833398584170164,-0.08674454594391934,20.12733817100525,2.8366345167160034,0.0,0.0,20.12733817100525,2.8366345167160034
0.52,0.40622176232201435,14.242806998155887,7.091328728636019,0.0,-0.02837797409841647,0.36785226197081133,0.371437974585066,0.295995965362023,0.39981594868348225,-0.07185629660878856,19.9339759349823,2.889931797981262,0.0,0.0,19.9339759349823,2.889931797981262
0.54,0.4251160578567336,14.045334556587962,10.04143889399428,0.0,-0.0377710449515658,0.3455904821012097,0.3836646467180935,0.28977273909268486,0.4214356916696591,-0.05581774300852471,19.66489851474762,2.7990376949310303,0.0,0.0,19.66489851474762,2.7990376949310303
0.56,0.44485585413492745,13.79468462331409,12.626586678490408,0.0,-0.04752232633955966,0.32200783122742704,0.3956684663870874,0.2835545842846511,0.44319079272664696,-0.038453246942776076,19.319993257522583,2.7063828706741333,0.0,0.0,19.319993257522583,2.7063828706741333
0.5800000000000001,0.4656540098462479,13.41478404120911,19.123175575715,0.0,-0.05777847687116466,0.29740909210314603,0.40744303915045005,0.27734424930685475,0.4652215160216149,-0.02006484279629106,18.779276609420776,2.692885398864746,0.0,0.0,18.779276609420776,2.692885398864746
0.6,0.48760929370996214,12.767544904218465,32.53141500959781,0.0,-0.06862684980202971,0.2716688405971346,0.41898216193369275,0.27114444910206675,0.4876090117357226,-0.0005243914950678885,17.885969281196594,2.4723488092422485,0.0,0.0,17.885969281196594,2.4723488092422485
0.62,0.5107573158355448,12.039681833713706,37.30650692012411,0.0,-0.08005621560035125,0.24421760308596951,0.4302798278713369,0.2649578637688458,0.5103360434716881,0.020740260682876155,16.895688772201538,2.107979655265808,0.0,0.0,16.895688772201538,2.107979655265808
0.64,0.5359211338875368,10.450362267127934,81.04520110069213,0.0,-0.093010589372295,0.21766111764459284,0.44133023095255064,0.25878713716842117,0.5343408203248456,0.041126019523828106,14.607498049736023,2.2452491521835327,0.0,0.0,14.607498049736023,2.2452491521835327
0.66,0.5638359881160746,8.050892416615493,122.14143560807773,0.0,-0.1087997637289333,0.19543939604355698,0.45212777046601504,0.2526348755572857,0.5609275341949482,0.05719547951372883,11.153100728988647,2.289559245109558,0.0,0.0,11.153100728988647,2.289559245109558
0.68,0.5954652305612298,4.397016332797449,188.9605198615716,0.0,-0.12933966022217058,0.18241862728419678,0.4626670552397157,0.24650364624625834,0.5920067154618862,0.06408501896206165,5.80895721912384,2.2189009189605713,0.0,0.0,5.80895721912384,2.2189009189605713
0.7000000000000001,0.6332660406405991,3.1806161930661774,347.3431918716602,1.0,-0.15809568978428468,0.18732840851181765,0.4729429076715859,0.24039597628676346,0.6310385974558708,0.0530675677749457,-4.013589024543762,2.030699849128723,0.0,0.0,-4.013589024543762,2.030699849128723
0.7200000000000001,0.6799651463511479,10.425945451665092,387.0635839367932,1.0,-0.19660323818153636,0.21066065816492063,0.48295036754714143,0.2343143511850546,0.6795536057286777,0.023653693020134092,-14.74383920431137,-0.14100581407546997,0.0,0.0,-14.74383920431137,-0.14100581407546997
0.74,0.7374898560066381,15.423184617178334,261.30667129204045,1.0,-0.24455380156541473,0.24751441987918454,0.49268469564047546,0.2282612136450953,0.7372384972058903,-0.019253206234089326,-21.62686139345169,-2.83339262008667,0.0,0.0,-21.62686139345169,-2.83339262008667
