t,error_norm,torque_rms,torque_smoothness,safety_violation,q1,q2,qd1,qd2,error1,error2,tau1,tau2,supervisor_tau1,supervisor_tau2,residual_tau1,residual_tau2
0.02,0.038801037905654145,19.079470962982935,953.9735481491467,0.0,-0.01207400367644107,0.4721927621063866,0.01528847159687587,0.44468248240091773,0.02736247527331681,-0.027510279705468932,26.88667924725801,2.2713219740238118,0.0,0.0,26.88667924725801,2.2713219740238118
0.04,0.03747210900700042,18.405976934345073,150.9582387555504,0.0,0.004184540328700415,0.4659018093739937,0.030567774339877347,0.439291963140992,0.026383234011177148,-0.026609846233001555,25.274661203575025,6.225068261455859,0.0,0.0,25.274661203575025,6.225068261455859
0.06,0.032355189223264844,18.67869836466136,112.06575152988614,0.0,0.021629923933657924,0.45530881937551726,0.045828747197790204,0.4338315005879084,0.02419882326413214,-0.021477318787608723,26.22113073587579,3.1999762699301604,0.0,0.0,26.22113073587579,3.1999762699301604
0.08,0.030642641064349944,18.249518719144174,83.66367587020434,0.0,0.03813639721266027,0.4486358363868801,0.06106224477682705,0.42830416245522424,0.022925847564166713,-0.020331673931655914,25.246753499661313,5.356426484898901,0.0,0.0,25.246753499661313,5.356426484898901
0.1,0.026839877020709738,18.354940730647204,64.1837896282963,0.0,0.05532194934649093,0.4395062617245844,0.0762591451196154,0.42271302404852323,0.020937195773124362,-0.016793237676061334,25.706912972448666,3.600322746378998,0.0,0.0,25.706912972448666,3.600322746378998
0.12000000000000001,0.025063129711128375,18.041539326634076,49.69165965277341,0.0,0.07191277205657753,0.4328093293751909,0.09141035748053888,0.41706116651242575,0.019497585423961183,-0.01574816286276537,25.050698785419804,4.84321927142833,0.0,0.0,25.050698785419804,4.84321927142833
0.13999999999999999,0.022055774403806593,18.050373503160895,39.17159643662012,0.0,0.08889648806831163,0.4246307201938353,0.10650683006958868,0.41135167507945797,0.01761034200127698,-0.013279045114377386,25.24964940712559,3.7532881616614673,0.0,0.0,25.24964940712559,3.7532881616614673
0.16,0.020333315582567353,17.79610448128803,31.614252313357706,0.0,0.10546541378478835,0.41804017192899057,0.12153955775691538,0.40558763732178726,0.016074143972127253,-0.012452534607203525,24.761473245982927,4.5024562303604245,0.0,0.0,24.761473245982927,4.5024562303604245
0.18,0.017839314347302394,17.747247649198624,25.492287808078718,0.0,0.12225243682319809,0.4105080517279429,0.1364995897303139,0.399772141406823,0.014247152907115979,-0.010735910321119757,24.81163446665141,3.783172390633031,0.0,0.0,24.81163446665141,3.783172390633031
0.19999999999999998,0.016225991589582583,17.525148038425645,21.647787885061668,0.0,0.1387185760136016,0.40405819298394663,0.1513780370979241,0.39390827435768505,0.012659461084322476,-0.010149918626261467,24.416964127966978,4.251292781148136,0.0,0.0,24.416964127966978,4.251292781148136
0.22,0.014105775131145517,17.44077788458207,17.807183745743586,0.0,0.1552874385402414,0.3969784322485017,0.16616608042848796,0.38799912031953215,0.010878641888246499,-0.008979311928969391,24.378384812366072,3.749109278062356,0.0,0.0,24.378384812366072,3.749109278062356
0.24,0.012657885459408234,17.23743025850507,16.049374828505798,0.0,0.17158221871589907,0.39066390727616085,0.18085497722157057,0.3820477588327436,0.00927275850567133,-0.008616148443417071,24.038603104585707,4.050131431676603,0.0,0.0,24.038603104585707,4.050131431676603
0.26,0.010882282492951912,17.13086976026674,13.4548093233951,0.0,0.18789797238856742,0.3839059042196862,0.1954360693002277,0.37605726311393883,0.007538096911660297,-0.007848641105747234,23.945405761310727,3.681160199261905,0.0,0.0,23.945405761310727,3.681160199261905
0.28,0.00970647088476546,16.939476480140673,12.873656127954497,0.0,0.20395984721129423,0.3777066852144828,0.20990079011868423,0.370030698345817,0.005940942907390223,-0.007675986868665774,23.639867077882993,3.8792281941775477,0.0,0.0,23.639867077882993,3.8792281941775477
0.30000000000000004,0.008372560892946477,16.819180773799534,10.991933783825528,0.0,0.21998119042456032,0.37117921215189,0.2242406719776791,0.36397111997678994,0.004259481553118949,-0.007208092175099878,23.512581537240468,3.595579683182436,0.0,0.0,23.512581537240468,3.595579683182436
0.32,0.007678291106872438,16.636330330033687,11.039127419669903,0.0,0.2357536122213526,0.3650718372687569,0.23844735314023052,0.35788157203137927,0.0026937409188780848,-0.0071902652373774245,23.230019428511163,3.7284274233236014,0.0,0.0,23.230019428511163,3.7284274233236014
0.34,0.0070273985454422415,16.50794740953513,9.580495583148721,0.0,0.2514370278694438,0.358709688194057,0.2525125848406812,0.3517650854323356,0.0010755569712372903,-0.0069446027617212636,23.081658145673398,3.501672828552694,0.0,0.0,23.081658145673398,3.501672828552694
0.36000000000000004,0.00706124922244379,16.332006736399958,9.929592774211304,0.0,0.2668677861589299,0.35267223180919327,0.26642823817999745,0.3456246763354367,-0.0004395479789325307,-0.007047555473756795,22.815862799419453,3.592393741461906,0.0,0.0,22.815862799419453,3.592393741461906
0.38,0.0072419926030806376,16.19947963083445,8.728974244560657,0.0,0.28217005668573236,0.34642834336680384,0.2801863109004165,0.33946334447790827,-0.0019837457853157936,-0.006964998888895568,22.65506470303171,3.4050438941498773,0.0,0.0,22.65506470303171,3.4050438941498773
0.4,0.007938670890855261,16.029756178774715,9.201240205649997,0.0,0.29721114960928174,0.34044245067001677,0.293778934032666,0.3332840715414047,-0.0034322155766157714,-0.007158379128612058,22.402615116294278,3.4682852035429987,0.0,0.0,22.402615116294278,3.4682852035429987
0.42000000000000004,0.008699321311180782,15.895936948349966,8.161069604979227,0.0,0.3120909148975639,0.3342829605679065,0.3071983784091139,0.3270898195304771,-0.0048925364884500055,-0.007193141037429296,22.235348947874854,3.309211401236844,0.0,0.0,22.235348947874854,3.309211401236844
