t,error_norm,torque_rms,torque_smoothness,safety_violation,residual_gate,q1,q2,qd1,qd2,error1,error2,tau1,tau2,supervisor_tau1,supervisor_tau2,residual_tau1,residual_tau2
0.02,0.04138944116072313,18.422511158352574,921.1255579176286,0.0,1.0,-0.0011677745810976248,0.4826598151314676,0.01528847159687587,0.44468248240091773,0.016456246177973366,-0.03797733273054993,25.83478510234435,3.367746052619839,25.83478510234435,3.367746052619839,0.0,0.0
0.04,0.038690763549045284,17.99163509198028,43.49481865469606,0.0,1.0,0.014464712240717326,0.47447244885450557,0.030567774339877347,0.439291963140992,0.016103062099160237,-0.0351804857135134,25.072321426142615,4.333193380192323,25.072321426142615,4.333193380192323,0.0,0.0
0.06,0.03626098154743936,18.00126945464854,4.685506703035497,0.0,1.0,0.030050912025553878,0.4664799109636295,0.045828747197790204,0.4338315005879084,0.015777835172236188,-0.03264841037572097,25.10786688203642,4.205523105591482,25.10786688203642,4.205523105591482,0.0,0.0
0.08,0.03403302993005027,17.980844611946388,1.4989973574138467,0.0,1.0,0.045605294461561474,0.45862461451602154,0.06106224477682705,0.42830416245522424,0.015456950315265505,-0.030320452060797365,25.08448417190976,4.170155842067714,25.08448417190976,4.170155842067714,0.0,0.0
0.1,0.031985424108088883,17.950187851867547,1.6639010680388198,0.0,1.0,0.061129873635252796,0.45089409038261996,0.0762591451196154,0.42271302404852323,0.015129271484362494,-0.028181066334096894,25.044709255399372,4.145000138381111,25.044709255399372,4.145000138381111,0.0,0.0
0.12000000000000001,0.030101443966915886,17.911969073771704,2.001272739899579,0.0,1.0,0.07662467767359882,0.44328101779995244,0.09141035748053888,0.41706116651242575,0.0147856798069399,-0.026219851287526907,24.99412220816166,4.119602801604559,24.99412220816166,4.119602801604559,0.0,0.0
0.13999999999999999,0.02836500890653921,17.866593977401656,2.342586228697298,0.0,1.0,0.09208886766298097,0.4357790386357179,0.10650683006958868,0.41135167507945797,0.014417962406607643,-0.024427363556259962,24.93348165990795,4.092902762305048,24.93348165990795,4.092902762305048,0.0,0.0
0.16,0.0267604619330836,17.81425420743272,2.679819770770242,0.0,1.0,0.10752087298187707,0.4283823472354955,0.12153955775691538,0.40558763732178726,0.014018684775038537,-0.022794709913708466,24.863073640789196,4.064833953159987,24.863073640789196,4.064833953159987,0.0,0.0
0.18,0.02527259312374952,17.75513492811583,3.0109540345043784,0.0,1.0,0.12291848004813621,0.42108545703342726,0.1364995897303139,0.399772141406823,0.01358110968217785,-0.0213133156266041,24.783166413004366,4.035380425254795,24.783166413004366,4.035380425254795,0.0,0.0
0.19999999999999998,0.023886975027032846,17.689429545255372,3.3340951803245558,0.0,1.0,0.13827885476668467,0.4138832336366183,0.1513780370979241,0.39390827435768505,0.013099182331239412,-0.019974959278933113,24.69402712949663,4.00460477460533,24.69402712949663,4.00460477460533,0.0,0.0
0.22,0.022590324235870284,17.617350027001258,3.6478245481610467,0.0,1.0,0.15359856942412087,0.40677091874794247,0.16616608042848796,0.38799912031953215,0.012567511004367038,-0.018771798428410147,24.595948746025076,3.972574635003071,24.595948746025076,3.972574635003071,0.0,0.0
0.24,0.021370846193206415,17.539121365442533,3.9512267070126903,0.0,1.0,0.1688736427309312,0.39974410565453455,0.18085497722157057,0.3820477588327436,0.011981334490639206,-0.017696346821790776,24.489244145348074,3.9393499124830886,24.489244145348074,3.9393499124830886,0.0,0.0
0.26,0.02021861430828726,17.454976349365623,4.24366756904049,0.0,1.0,0.18409957875990202,0.3927987190475304,0.1954360693002277,0.37605726311393883,0.011336490540325705,-0.016741455933591443,24.374236609235783,3.9049953176433743,24.374236609235783,3.9049953176433743,0.0,0.0
