t,error_norm,torque_rms,torque_smoothness,safety_violation,residual_gate,q1,q2,qd1,qd2,error1,error2,tau1,tau2,supervisor_tau1,supervisor_tau2,residual_tau1,residual_tau2
0.02,0.02064982020766081,16.481497428132407,824.0748714066203,0.0,1.0,0.026893715024530085,0.4276022774960109,0.01528847159687587,0.44468248240091773,-0.011605243427654344,0.017080204904906804,21.464301731910226,9.08643307951948,0.0,0.0,21.464301731910226,9.08643307951948
0.04,0.055916012181391375,25.14796743758943,788.9660982819685,0.0,1.0,0.051280531207628766,0.38735371017454234,0.030567774339877347,0.439291963140992,-0.020712756867751203,0.05193825296644983,34.377128817221816,-9.11337186601391,0.0,0.0,34.377128817221816,-9.11337186601391
0.06,0.010713973503853712,20.855096342501035,1553.4655399051924,0.0,1.0,0.050057541621863155,0.44367561182052917,0.045828747197790204,0.4338315005879084,-0.00422879442407309,-0.009844111232620634,10.295530196278111,27.638237007586532,0.0,0.0,10.295530196278111,27.638237007586532
0.08,0.057931377117035984,32.22119217314361,2190.4629240478625,0.0,1.0,0.08104096378943515,0.3739268212063962,0.06106224477682705,0.42830416245522424,-0.01997871901260817,0.05437734124882798,35.0,-29.178938467965253,0.0,0.0,35.0,-29.178938467965253
0.1,0.008947157925579503,25.103967252428657,2490.6729259241188,0.0,1.0,0.07834810509705337,0.4314129022751376,0.0762591451196154,0.42271302404852323,-0.0020889599774380763,-0.008699878226614555,5.951331247882335,35.0,0.0,0.0,5.951331247882335,35.0
0.12000000000000001,0.05966385501547557,32.474472505466935,2508.603347298941,0.0,1.0,0.10862296473285671,0.3599340998374676,0.09141035748053888,0.41706116651242575,-0.01721260725231799,0.05712706667495837,35.0,-29.735210256809285,0.0,0.0,35.0,-29.735210256809285
0.13999999999999999,0.005200109988848053,25.16992422618328,2500.943545731743,0.0,1.0,0.10510377230786538,0.41635892710161393,0.10650683006958868,0.41135167507945797,0.0014030577617232254,-0.005007252022156017,6.484610327815858,35.0,0.0,0.0,6.484610327815858,35.0
0.16,0.06213049025764206,32.204736942602246,2481.7832410050883,0.0,1.0,0.13436758933404525,0.34479586628728676,0.12153955775691538,0.40558763732178726,-0.012828031577130083,0.060791771034500286,35.0,-29.14258332894357,0.0,0.0,35.0,-29.14258332894357
0.18,0.006949560307924715,25.28320826407543,2470.0293905640556,0.0,1.0,0.12979821316250728,0.40161277732137357,0.1364995897303139,0.399772141406823,0.006701376567806783,-0.0018406359145504148,7.313086916564322,35.0,0.0,0.0,7.313086916564322,35.0
0.19999999999999998,0.06526535596898378,32.240629909434375,2472.6026242562866,0.0,1.0,0.15841733183296425,0.32902364582833776,0.1513780370979241,0.39390827435768505,-0.007039294735040169,0.0648846285293474,35.0,-29.221848571133012,0.0,0.0,35.0,-29.221848571133012
0.22,0.013304397593153614,25.38499784537125,2463.2636542453515,0.0,1.0,0.15312127112866625,0.38538379134443224,0.16616608042848796,0.38799912031953215,0.013044809299821658,0.002615328975100084,7.987254297880209,35.0,0.0,0.0,7.987254297880209,35.0
0.24,0.06956872770346592,32.06810936717721,2450.8145253380467,0.0,1.0,0.18103904896437495,0.3124792746472127,0.18085497722157057,0.3820477588327436,-0.00018407174280454797,0.06956848418553108,35.0,-28.839682327835668,0.0,0.0,35.0,-28.839682327835668
0.26,0.021627261668094866,25.511747649934556,2440.3277628963706,0.0,1.0,0.17498841470942983,0.3690122741859372,0.1954360693002277,0.37605726311393883,0.020447654590797892,0.007044988928001761,8.757770053380176,35.0,0.0,0.0,8.757770053380176,35.0
0.28,0.07498540865555312,32.02001787315284,2436.8270044626834,0.0,1.0,0.20242493541388606,0.29541888220605905,0.20990079011868423,0.370030698345817,0.007475854704797946,0.07461181613975798,35.0,-28.732613685393364,0.0,0.0,35.0,-28.732613685393364
0.30000000000000004,0.03092216795014888,25.630410196890054,2427.93958022419,0.0,1.0,0.1958135090923765,0.3518024355355829,0.2242406719776791,0.36397111997678994,0.02842716288530278,0.012168684441207223,9.425277381684385,35.0,0.0,0.0,9.425277381684385,35.0
0.32,0.08153283712696481,31.88646190278578,2418.144954963542,0.0,1.0,0.22279924981551202,0.2778644464124773,0.23844735314023052,0.35788157203137927,0.015648103324718665,0.08001712561890173,35.0,-28.434009660187183,0.0,0.0,35.0,-28.434009660187183
0.34,0.040730088144694684,25.756832215673715,2409.4425062879254,0.0,1.0,0.2156628973110184,0.3344145635600455,0.2525125848406812,0.3517650854323356,0.03684968752966267,0.017350521872290248,10.091026289368914,35.0,0.0,0.0,10.091026289368914,35.0
0.36000000000000004,0.08896496951727109,31.811644414344887,2403.9113519383695,0.0,1.0,0.24234891868419206,0.2599803410071275,0.26642823817999745,0.3456246763354367,0.02407931949580533,0.0856443353283094,35.0,-28.26590597680252,0.0,0.0,35.0,-28.26590597680252
0.38,0.05081196610910079,25.870573695072924,2396.652102800034,0.0,1.0,0.23481678818188811,0.31658404579623234,0.2801863109004165,0.33946334447790827,0.045369522718528454,0.02287929868167593,10.657071202933682,35.0,0.0,0.0,10.657071202933682,35.0
0.4,0.09705588922362876,31.70280638356536,2388.549079775684,0.0,1.0,0.261257976881744,0.24183882574383908,0.293778934032666,0.3332840715414047,0.03252095715092196,0.09144524579756563,35.0,-28.020275965587224,0.0,0.0,35.0,-28.020275965587224
0.42000000000000004,0.0608577936806356,25.977825931263002,2382.1161890345184,0.0,1.0,0.2533783752158012,0.29868069585609014,0.3071983784091139,0.3270898195304771,0.053820003193312704,0.028409123674387082,11.166686179435736,35.0,0.0,0.0,11.166686179435736,35.0
0.44,0.10550998462885774,31.62779115707006,2376.4932366332237,0.0,1.0,0.27968288924336004,0.2235621320450809,0.32043706103635083,0.32088352916744667,0.04075417179299068,0.09732139712236565,35.0,-27.85021269129696,0.0,0.0,35.0,-27.85021269129696
0.46,0.07068747414484132,26.065477693175783,2371.499685667448,0.0,1.0,0.2715428902727477,0.28061554177046677,0.3334875513208576,0.3146681183045908,0.06194466104811003,0.03405257653412397,11.567984039878718,35.0,0.0,0.0,11.567984039878718,35.0
0.48000000000000004,0.11407621854263882,31.542092020603675,2365.03878875586,0.0,1.0,0.2977630095273258,0.20523112661585463,0.3463425771415634,0.3084464803545383,0.04857956761423754,0.10321535373868373,35.0,-27.655146683256987,0.0,0.0,35.0,-27.655146683256987
0.5,0.08007260343613974,26.13593187333778,2361.176878379753,0.0,1.0,0.2894021225314125,0.2626178346139376,0.3589950307632678,0.3022214827397593,0.06959290823185516,0.03960364812582151,11.881661069711898,35.0,0.0,0.0,11.881661069711898,35.0
0.52,0.12251329292854296,31.4800708556656,2356.477389957022,0.0,1.0,0.3156122273928972,0.18694096595974452,0.371437974585066,0.295995965362023,0.05582574719216904,0.1090549994022787,35.0,-27.51344620645428,0.0,0.0,35.0,-27.51344620645428
0.54,0.08887583533909404,26.181315949962197,2354.056219625372,0.0,1.0,0.30708418907948287,0.2446689962869848,0.3836646467180935,0.28977273909268486,0.07658045763861043,0.045103742805700175,12.079843117503227,35.0,0.0,0.0,12.079843117503227,35.0
0.56,0.13062862446890902,31.418423630838646,2349.36664207554,0.0,1.0,0.3333217344207391,0.16876467817895024,0.3956684663870874,0.2835545842846511,0.06234673196634821,0.11478990610570072,35.0,-27.372151667227048,0.0,0.0,35.0,-27.372151667227048
0.5800000000000001,0.0969407211424552,26.203412060203473,2348.2048566444896,0.0,1.0,0.32464870033300874,0.2269200400874536,0.40744303915045005,0.27734424930685475,0.08279433881744147,0.050424209219401384,12.17528673968846,35.0,0.0,0.0,12.17528673968846,35.0
0.6,0.13826037831896887,31.375579926799805,2344.9359516850136,0.0,1.0,0.35095807830860126,0.15077561484721924,0.41898216193369275,0.27114444910206675,0.0680240836250916,0.12036883425484746,35.0,-27.27368753003535,0.0,0.0,35.0,-27.27368753003535
0.62,0.10417955254637938,26.198589134358148,2345.1888281993565,0.0,1.0,0.34216518202692336,0.20937739636817154,0.4302798278713369,0.2649578637688458,0.08811464584441353,0.05558046740067413,12.154511313163416,35.0,0.0,0.0,12.154511313163416,35.0
0.64,0.14528937123380414,31.33813857137735,2342.3269021464293,0.0,1.0,0.36856386199380475,0.13303318318655277,0.44133023095255064,0.25878713716842117,0.07276636895874589,0.12575395398186817,35.0,-27.18745773767193,0.0,0.0,35.0,-27.18745773767193
0.66,0.11050232563753003,26.169482413547957,2343.8675276743793,0.0,1.0,0.3596535279248889,0.19214290553028368,0.45212777046601504,0.2526348755572857,0.09247424254112602,0.06049197002700213,12.02845042330854,35.0,0.0,0.0,12.02845042330854,35.0
0.68,0.15162909537398236,31.316347979261838,2342.200614741504,0.0,1.0,0.38615853222142293,0.11559211707677841,0.4626670552397157,0.24650364624625834,0.0765085230182927,0.13091152916948,35.0,-27.137194061222214,0.0,0.0,35.0,-27.137194061222214
0.7000000000000001,0.11587344759246225,26.115861310892484,2345.0993143664673,0.0,1.0,0.3771313159420653,0.17522854003813748,0.4729429076715859,0.24039597628676346,0.0958115917295208,0.06516743624862587,11.793066777541025,35.0,0.0,0.0,11.793066777541025,35.0
0.7200000000000001,0.15722812603203062,31.301725854115418,2343.9811607928286,0.0,1.0,0.4037388963084201,0.09849746549059724,0.48295036754714143,0.2343143511850546,0.0792114712387213,0.1358168856944575,35.0,-27.103433046247027,0.0,0.0,35.0,-27.103433046247027
0.74,0.12026308542478502,26.041577992121077,2348.1312455458074,0.0,1.0,0.3945784817575708,0.15870274533640627,0.49268469564047546,0.2282612136450953,0.09810621388290475,0.06955846830868895,11.459824110319039,35.0,0.0,0.0,11.459824110319039,35.0
0.76,0.16206391309822726,31.300028614709706,2348.0016356236033,0.0,1.0,0.4212811660032001,0.0817884792840764,0.5021413770952154,0.22223896234079082,0.08086021109201535,0.1404504830567146,35.0,-27.099512589035488,0.0,0.0,35.0,-27.099512589035488
0.78,0.12368518308343619,25.948868873672573,2353.4156993383394,0.0,1.0,0.41196784476773995,0.14257537021535782,0.5113161245822708,0.21624995071824807,0.09934827981453065,0.07367458050289022,11.031209890402161,35.0,0.0,0.0,11.031209890402161,35.0
0.8,0.16614143235047923,31.30536951280405,2353.822583616345,0.0,1.0,0.43874185079520345,0.06549748646887643,0.5202048812314455,0.21029648582872282,0.08146303043624226,0.1447989993598462,35.0,-27.111848344707195,0.0,0.0,35.0,-27.111848344707195
0.8200000000000001,0.1261620419705017,25.842505846251857,2360.389938929251,0.0,1.0,0.429243545872096,0.12689139574684827,0.5288038233342207,0.20438082719289363,0.0995602774621247,0.07748943144604548,10.519991294061175,35.0,0.0,0.0,10.519991294061175,35.0
0.8400000000000001,0.16948848822866378,31.32088857333683,2361.5683409374,0.0,1.0,0.4560604147715801,0.049651513713321105,0.5371093628152643,0.19850518569708517,0.08104894804368445,0.1488536719837641,35.0,-27.147672497780786,0.0,0.0,35.0,-27.147672497780786
0.86,0.12775064281558515,25.726152513439885,2369.2493976067567,0.0,1.0,0.44634195310259894,0.11165635502369309,0.5451181494704624,0.1926717225220421,0.09877619636786328,0.08101536749834892,9.933269667613914,35.0,0.0,0.0,9.933269667613914,35.0
0.88,0.1721525618359337,31.342161391233876,2370.8580410505538,0.0,1.0,0.47316063896819793,0.03427270621976053,0.5528270729695182,0.18688254810483765,0.07966643400132023,0.1526098418850772,35.0,-27.196730710662685,0.0,0.0,35.0,-27.196730710662685
0.9,0.12851535855126386,25.6048159580337,2379.5191386544025,0.0,1.0,0.4631783328515948,0.09689877145609582,0.5602332646214137,0.18113972113447843,0.09705493176981861,0.08424094967838247,9.285106380088195,35.0,0.0,0.0,9.285106380088195,35.0
0.92,0.17419654271228385,31.370744167883522,2381.670142765902,0.0,1.0,0.4899535611114203,0.01937895441034021,0.5673340989012822,0.17544524758174962,0.07738053778986176,0.1560662931714094,35.0,-27.26256002824379,0.0,0.0,35.0,-27.26256002824379
0.9400000000000001,0.1285465327889416,25.48248807019404,2391.218611427582,0.0,1.0,0.4796619008793974,0.08262012227674598,0.5741271947374865,0.16980107976382167,0.094465293858089,0.08718095748707588,8.585708852224318,35.0,0.0,0.0,8.585708852224318,35.0
0.9600000000000001,0.1756946024748931,31.40311755023449,2393.6416762615227,0.0,1.0,0.5063392100066801,0.004984804435318679,0.5806104165579593,0.16420911544412137,0.07427120655127917,0.15922431100880274,35.0,-27.33700026973865,0.0,0.0,35.0,-27.33700026973865
0.98,0.1279383809753873,25.363572799571134,2403.9101068235004,0.0,1.0,0.49568759949634345,0.06883767160163812,0.5867818750951103,0.15867119696794674,0.09109427559876693,0.08983352536630873,7.84994587995926,35.0,0.0,0.0,7.84994587995926,35.0
1.0,0.17672800234686062,31.439876910690007,2406.645304812648,0.0,1.0,0.5222096008984147,-0.008898383978696245,0.5926399279488664,0.15318911043428537,0.0704303270504516,0.16208749441298176,35.0,-27.421373421451328,0.0,0.0,35.0,-27.421373421451328
1.02,0.12680210785856585,25.25138750968344,2417.4903316763784,0.0,1.0,0.5111473426433539,0.05554995705664556,0.5981831799076599,0.147764584904274,0.08703583726430608,0.09221462784762835,7.089791416423593,35.0,0.0,0.0,7.089791416423593,35.0
1.04,0.17738059293285505,31.47814020607462,2420.3197942243046,0.0,1.0,0.5374506696143997,-0.022261504427298018,0.6034104830274423,0.14239929164671528,0.06595981341304258,0.1646607960740134,35.0,-27.509028002940834,0.0,0.0,35.0,-27.509028002940834
