t,error_norm,torque_rms,torque_smoothness,safety_violation,q1,q2,qd1,qd2,error1,error2,tau1,tau2,supervisor_tau1,supervisor_tau2,residual_tau1,residual_tau2
0.02,0.06568008238920087,23.053625496961526,1152.6812748480763,0.0,0.04069956344358561,0.5052477334431638,0.01528847159687587,0.44468248240091773,-0.025411091846709866,-0.06056525104224608,31.854944269835364,6.942753248819391,23.888139765440833,2.7545751863804258,7.966804504394531,4.188178062438965
0.04,0.06517601507968986,22.695963536222372,104.50150041503399,0.0,0.05813456511615023,0.4983511282888773,0.030567774339877347,0.439291963140992,-0.027566790776272665,-0.05905916514788512,31.84834781230512,3.9870118261061775,23.872952609668403,0.415026581355201,7.975395202636719,3.5719852447509766
0.06,0.06783471649474582,21.167721100961657,117.58026560582975,0.0,0.07532679642187734,0.4949168004062434,0.045828747197790204,0.4338315005879084,-0.029498049224087275,-0.06108529981833488,29.302096577909182,6.126334087778583,21.499042722013186,3.259577648569598,7.803053855895996,2.8667564392089844
0.08,0.06842417478765121,20.999367309905306,69.49272519859004,0.0,0.09389528240318734,0.48833631497033103,0.06106224477682705,0.42830416245522424,-0.03283303762636036,-0.06003215251510685,29.40429573736645,4.163441727961665,21.501250083069575,1.3212500317946727,7.903045654296875,2.842191696166992
0.1,0.06989195112192276,20.163953176447585,54.16918537229653,0.0,0.11277124578980935,0.482309595562989,0.0762591451196154,0.42271302404852323,-0.03651210067019406,-0.05959657151446596,28.084652900799373,4.941891019191209,20.62342929850445,3.0223448918718727,7.461223602294922,1.919546127319336
0.12000000000000001,0.07089168971461479,19.583132496535164,36.254402822465394,0.0,0.1323230361985317,0.47495576376218196,0.09141035748053888,0.41706116651242575,-0.04091267871799298,-0.05789459724975643,27.374000361154167,4.202649281255175,20.22109585065612,2.7663499572195303,7.152904510498047,1.4362993240356445
0.13999999999999999,0.07207582429022338,17.908313464064413,83.7836586269057,0.0,0.15200637912912152,0.46725082965709275,0.10650683006958868,0.41135167507945797,-0.04549954905953291,-0.055899154577634835,25.021797939131478,3.914717122303638,19.656914516279915,3.214622899281177,5.3648834228515625,0.7000942230224609
0.16,0.07354803383318946,16.716152446537084,59.639354242681485,0.0,0.1715275314266842,0.4595368335078147,0.12153955775691538,0.40558763732178726,-0.04998797366976859,-0.05394919618602767,23.364193054738124,3.601942272255659,19.280181976857264,3.3085701180198193,4.084011077880859,0.29337215423583984
0.18,0.0751219019745777,16.2286799011185,24.800195782165687,0.0,0.19085765099290253,0.45162290159460383,0.1364995897303139,0.399772141406823,-0.054358061262588464,-0.051850760187780676,22.7019486103956,3.370701997639705,19.008424249738862,3.298720567585994,3.6935243606567383,0.07198143005371094
0.19999999999999998,0.07678111507278385,15.659796538885061,28.49731656377091,0.0,0.20987263903040665,0.4436447918934001,0.1513780370979241,0.39390827435768505,-0.05849460193248257,-0.04973651753571495,21.913196518223927,3.2047267640552173,18.749916984837697,3.348205634447063,3.1632795333862305,-0.1434788703918457
0.22,0.07842918667854447,15.393307991681741,13.570989377339203,0.0,0.22855994619954156,0.43551904074456793,0.16616608042848796,0.38799912031953215,-0.06239386577105366,-0.04751992042503561,21.55062287325707,3.0787198034564884,18.557756357143788,3.3598978010455998,2.9928665161132812,-0.28117799758911133
0.24,0.08002250785447099,15.09055213862841,15.227725794748077,0.0,0.24687409941838512,0.4272702893643374,0.18085497722157057,0.3820477588327436,-0.06601912219681472,-0.04522253053159364,21.13326009522491,2.9723467908202634,18.488524758921198,3.3978953442870603,2.644735336303711,-0.4255485534667969
0.26,0.08151331102780877,14.892858022315833,10.027214392647128,0.0,0.26480421980576674,0.4188647340758771,0.1954360693002277,0.37605726311393883,-0.06936815050553902,-0.042807470961938154,20.862942990464504,2.8865290440842886,18.445504483384425,3.4315214909837026,2.417438507080078,-0.5449924468994141
0.28,0.08300761660470307,14.584712355258963,15.841531085189258,0.0,0.2821722040435759,0.41086092175557054,0.20990079011868423,0.370030698345817,-0.07227141392489145,-0.04083022340975351,20.41688502827347,2.9289033294988656,18.410276065260774,3.477089154846766,2.0066089630126953,-0.5481858253479004
0.30000000000000004,0.08441798398944032,15.178170849911066,29.786319870511687,0.0,0.299240188417659,0.4027199077592565,0.2242406719776791,0.36397111997678994,-0.07499951643997971,-0.038748787782466376,21.25816690005008,2.9738999222897786,18.49761926211063,3.3693867539548177,2.760547637939453,-0.39548683166503906
0.32,0.08582335784068233,14.452169587583041,36.63343997868112,0.0,0.31567323139496484,0.39532235833234797,0.23844735314023052,0.35788157203137927,-0.07722587825473415,-0.037440786300968476,20.22204411751786,2.9663687035973196,18.414823658533486,3.4085264489586478,1.807220458984375,-0.4421577453613281
