t,error_norm,torque_rms,torque_smoothness,safety_violation,q1,q2,qd1,qd2,error1,error2,tau1,tau2,supervisor_tau1,supervisor_tau2,residual_tau1,residual_tau2
0.02,0.05548964325708719,16.101126864337928,805.0563432168963,0.0,0.042387425094748465,0.49310507246091895,0.01528847159687587,0.44468248240091773,-0.027098953497872724,-0.04842259006000127,22.74470913951313,1.0820253055991085,0.0,0.0,22.74470913951313,1.0820253055991085
0.04,0.05385964140103307,15.647331048621364,147.71837152656855,0.0,0.05719894768656664,0.486106934870413,0.030567774339877347,0.439291963140992,-0.026631173346689074,-0.04681497172942084,21.537240836799512,5.0818495676275,0.0,0.0,21.537240836799512,5.0818495676275
0.06,0.04921661879357095,16.213808871966055,108.2944154069323,0.0,0.07270149509050672,0.4750641452540729,0.045828747197790204,0.4338315005879084,-0.026872747892716653,-0.041232644666164386,22.814369153052215,2.297772056046885,0.0,0.0,22.814369153052215,2.297772056046885
0.08,0.04694167894755091,16.066282849809824,75.32714147832468,0.0,0.08703229140401225,0.4674075881439892,0.06106224477682705,0.42830416245522424,-0.025970046627185273,-0.039103425688765014,22.297965644642197,4.364815841538198,0.0,0.0,22.297965644642197,4.364815841538198
0.1,0.04313880201310704,16.439861640613117,58.36364662377389,0.0,0.10164611744597174,0.4575907802152672,0.0762591451196154,0.42271302404852323,-0.02538697232635645,-0.034877756166744156,23.06736003898678,2.9043075520269976,0.0,0.0,23.06736003898678,2.9043075520269976
0.12000000000000001,0.04061202024548174,16.416810158851494,41.331311035721285,0.0,0.11551951078258105,0.44974273494905415,0.09141035748053888,0.41706116651242575,-0.02410915330204233,-0.032681568436628616,22.860049619280165,4.054804925959809,0.0,0.0,22.860049619280165,4.054804925959809
0.13999999999999999,0.03726472769300025,16.67653953430614,33.80878574090506,0.0,0.1295014581384657,0.44067584616761435,0.10650683006958868,0.41135167507945797,-0.022994628068877088,-0.029324171088156437,23.360572147244433,3.240001640730915,0.0,0.0,23.360572147244433,3.240001640730915
0.16,0.034679322284943026,16.7000780318708,24.321666209053802,0.0,0.14299532200378895,0.43283292268871865,0.12153955775691538,0.40558763732178726,-0.021455764246873343,-0.027245285366931604,23.289177921138688,3.9242074739612853,0.0,0.0,23.289177921138688,3.9242074739612853
0.18,0.031642910593353696,16.884179826980464,20.84053240118596,0.0,0.15652773939755749,0.42427003951514,0.1364995897303139,0.399772141406823,-0.020028149667243422,-0.024497898108316818,23.628427901139897,3.442158012099658,0.0,0.0,23.628427901139897,3.442158012099658
0.19999999999999998,0.029121108944738766,16.917049870361613,15.240320575059314,0.0,0.16973061816097834,0.4165184878572381,0.1513780370979241,0.39390827435768505,-0.018352581063054263,-0.022610213499552945,23.6087863383932,3.8727716509887773,0.0,0.0,23.6087863383932,3.8727716509887773
0.22,0.026359844770570823,17.04408218324176,13.438040667071249,0.0,0.18294857826288657,0.4083261757572241,0.16616608042848796,0.38799912031953215,-0.01678249783439867,-0.020327055437691754,23.838175923522417,3.5697119740105707,0.0,0.0,23.838175923522417,3.5697119740105707
0.24,0.023994236405684693,17.067210261352916,10.028203751565266,0.0,0.19594128116885168,0.40070591559867674,0.18085497722157057,0.3820477588327436,-0.015086303947281277,-0.018658156765932965,23.82714129297607,3.853137684409313,0.0,0.0,23.82714129297607,3.853137684409313
0.26,0.021520016569119303,17.14673220678114,8.86148011524673,0.0,0.20894473060661634,0.3928091938338425,0.1954360693002277,0.37605726311393883,-0.013508661306388614,-0.01675193071990355,23.972974823768716,3.649291553313134,0.0,0.0,23.972974823768716,3.649291553313134
