t,error_norm,torque_rms,torque_smoothness,safety_violation,q1,q2,qd1,qd2,error1,error2,tau1,tau2,supervisor_tau1,supervisor_tau2,residual_tau1,residual_tau2
0.02,0.053546212810966894,8.663882540049876,433.1941270024938,0.0,0.06820606656954764,0.4528632555126477,0.01528847159687587,0.44468248240091773,-0.0529175949726719,-0.008180773111730044,11.989263892173767,2.526513934135437,0.0,0.0,11.989263892173767,2.526513934135437
0.04,0.050602903340569584,12.06846685422186,181.68460264790227,0.0,0.08006958624395644,0.44979074615180936,0.030567774339877347,0.439291963140992,-0.049501811904078874,-0.010498783010817192,17.008028626441956,1.422232985496521,0.0,0.0,17.008028626441956,1.422232985496521
0.06,0.04720337485430683,14.182556881249518,107.11866003556428,0.0,0.09178502180043147,0.44461015645414825,0.045828747197790204,0.4338315005879084,-0.0459562746026414,-0.010778655866239717,19.93605375289917,2.2008180618286133,0.0,0.0,19.93605375289917,2.2008180618286133
0.08,0.04352932445957788,15.724677282053257,77.46850162726543,0.0,0.10367660097584741,0.4371821539876719,0.06106224477682705,0.42830416245522424,-0.04261435619902043,-0.008877991532447727,22.078200578689575,2.661580443382263,0.0,0.0,22.078200578689575,2.661580443382263
0.1,0.039764875800758444,16.438278081236728,39.478225797213085,0.0,0.1155483086162552,0.4288454769985295,0.0762591451196154,0.42271302404852323,-0.03928916349663991,-0.006132452950006417,23.01655650138855,3.2668179273605347,0.0,0.0,23.01655650138855,3.2668179273605347
0.12000000000000001,0.03603445208722315,16.962552601235426,28.43165018227554,0.0,0.1272818496586443,0.42048429171353785,0.09141035748053888,0.41706116651242575,-0.03587149217810559,-0.0034231252011123203,23.704122304916382,3.6838793754577637,0.0,0.0,23.704122304916382,3.6838793754577637
0.13999999999999999,0.03238504421517791,17.34318696030078,19.579151151907514,0.0,0.138874487790698,0.41241272289559827,0.10650683006958868,0.41135167507945797,-0.03236765772110939,-0.0010610478161403591,24.215494990348816,3.8964176177978516,0.0,0.0,24.215494990348816,3.8964176177978516
0.16,0.02877361341667855,17.569555498402767,11.863127901270863,0.0,0.15030508313213264,0.4049054504410807,0.12153955775691538,0.40558763732178726,-0.028765525375217038,0.0006821868807067588,24.515289068222046,4.047117829322815,0.0,0.0,24.515289068222046,4.047117829322815
0.18,0.02521494941682226,17.805389620116873,11.792205761869273,0.0,0.16164353983109914,0.3978812560527798,0.1364995897303139,0.399772141406823,-0.025143950100785073,0.001890885354043359,24.843851327896118,4.104491472244263,0.0,0.0,24.843851327896118,4.104491472244263
0.19999999999999998,0.021776890032523692,17.95438986883268,7.592014780478801,0.0,0.17297676324636102,0.3911283520110258,0.1513780370979241,0.39390827435768505,-0.021598726148436942,0.002779922346659358,25.058484077453613,4.097878336906433,0.0,0.0,25.058484077453613,4.097878336906433
0.22,0.01847597718001469,18.01525596938261,3.0433311805912395,0.0,0.1843299966525409,0.38461771821951407,0.16616608042848796,0.38799912031953215,-0.018163916224053,0.0033814021000182493,25.14349102973938,4.111417531967163,0.0,0.0,25.14349102973938,4.111417531967163
0.24,0.015308974756312248,18.0327926224981,0.8931579115649967,0.0,0.1957120797329024,0.3783557115609475,0.18085497722157057,0.3820477588327436,-0.014857102511331988,0.0036920472717962838,25.167189836502075,4.120166897773743,0.0,0.0,25.167189836502075,4.120166897773743
