t,error_norm,torque_rms,torque_smoothness,safety_violation,q1,q2,qd1,qd2,error1,error2,tau1,tau2,supervisor_tau1,supervisor_tau2,residual_tau1,residual_tau2
0.02,0.04506816365028272,15.109083008805003,755.4541504402501,0.0,-0.014387508706733332,0.47860114345686844,0.01528847159687587,0.44468248240091773,0.029675980303609073,-0.03391866105595076,21.182585954666138,2.8047871589660645,0.0,0.0,21.182585954666138,2.8047871589660645
0.04,0.04421243237528608,15.230586300782514,15.76114890349183,0.0,0.0006874529814089314,0.47187885578287947,0.030567774339877347,0.439291963140992,0.02988032135846863,-0.0325868926418873,21.294796466827393,3.236226439476013,0.0,0.0,21.294796466827393,3.236226439476013
0.06,0.044361766225567034,15.580757579178172,19.754572561087105,0.0,0.015137935199647234,0.465863365372003,0.045828747197790204,0.4338315005879084,0.03069081199814283,-0.03203186478409448,21.743534207344055,3.5691362619400024,0.0,0.0,21.743534207344055,3.5691362619400024
0.08,0.04554486351248558,16.044260756740314,23.281017861567133,0.0,0.029024901624335797,0.46067611383447327,0.06106224477682705,0.42830416245522424,0.03203734315249118,-0.032371951379249087,22.379972338676453,3.7381070852279663,0.0,0.0,22.379972338676453,3.7381070852279663
0.1,0.04760015626656183,16.48504383905565,22.039246796169476,0.0,0.0424577921617737,0.45622784785561654,0.0762591451196154,0.42271302404852323,0.03380135295784159,-0.033514823807093475,22.994514107704163,3.842611312866211,0.0,0.0,22.994514107704163,3.842611312866211
0.12000000000000001,0.05020788881562135,16.929558386915385,22.28921462922315,0.0,0.05559262093032391,0.4522452800829164,0.09141035748053888,0.41706116651242575,0.03581773655021481,-0.035184113570490894,23.622449040412903,3.8986915349960327,0.0,0.0,23.622449040412903,3.8986915349960327
0.13999999999999999,0.05323646499111854,17.266064812006395,16.82548295996046,0.0,0.06851765583098413,0.4486470346489746,0.10650683006958868,0.41135167507945797,0.037989174238604484,-0.037295359569516684,24.092332124710083,3.9741063117980957,0.0,0.0,24.092332124710083,3.9741063117980957
0.16,0.05654109880862917,17.55846546286853,14.626468347267137,0.0,0.08131936389368377,0.4453271876475169,0.12153955775691538,0.40558763732178726,0.040220193863231835,-0.039739550325729844,24.502346515655518,4.029197692871094,0.0,0.0,24.502346515655518,4.029197692871094
0.18,0.05999707052859464,17.80686096984329,12.426671221607823,0.0,0.0940727957765426,0.4421940181547628,0.1364995897303139,0.399772141406823,0.04242679395377147,-0.042421876747939624,24.85088586807251,4.074563384056091,0.0,0.0,24.85088586807251,4.074563384056091
0.19999999999999998,0.06350037085174841,18.017229150718418,10.524423948128828,0.0,0.10684212363586232,0.43917249323318686,0.1513780370979241,0.39390827435768505,0.04453591346206176,-0.045264218875501694,25.146107077598572,4.112710952758789,0.0,0.0,25.146107077598572,4.112710952758789
0.22,0.06696472609482353,18.195140447104112,8.900775849984406,0.0,0.11968225960759327,0.43620211755876737,0.16616608042848796,0.38799912031953215,0.04648382082089464,-0.048202997239235046,25.395808219909668,4.144779443740845,0.0,0.0,25.395808219909668,4.144779443740845
0.24,0.07031891773311431,18.345150272392452,7.505096578372797,0.0,0.1326403197343211,0.4332346418648618,0.18085497722157057,0.3820477588327436,0.04821465748724929,-0.05118688303211805,25.606385469436646,4.171582460403442,0.0,0.0,25.606385469436646,4.171582460403442
0.26,0.0735046120127418,18.47097764199369,6.295546702955508,0.0,0.14575686835377155,0.43023202643105307,0.1954360693002277,0.37605726311393883,0.04967920094645617,-0.05417476331711413,25.78306257724762,4.193770885467529,0.0,0.0,25.78306257724762,4.193770885467529
0.28,0.07629741596553034,18.400225892646205,4.66713360798808,0.0,0.15908892897659266,0.426946868722029,0.20990079011868423,0.370030698345817,0.05081186114209135,-0.056916170376211994,25.697959661483765,4.0928590297698975,0.0,0.0,25.697959661483765,4.0928590297698975
0.30000000000000004,0.07836999847989033,18.231000215362638,9.648644440312902,0.0,0.17270517673391517,0.42301304907567694,0.2242406719776791,0.36397111997678994,0.05153549524376411,-0.059041929098886836,25.48182487487793,3.9262372255325317,0.0,0.0,25.48182487487793,3.9262372255325317
0.32,0.07971998202825423,18.048933541326697,9.17612197956504,0.0,0.18658255165670168,0.4184234410284571,0.23844735314023052,0.35788157203137927,0.05186480148352901,-0.060541868997077586,25.232269763946533,3.8549405336380005,0.0,0.0,25.232269763946533,3.8549405336380005
0.34,0.08042518732082525,17.927668359050703,6.0638652555233605,0.0,0.20068631225969602,0.41326507100917365,0.2525125848406812,0.3517650854323356,0.051826272580985044,-0.06149998557683789,25.062376856803894,3.8314294815063477,0.0,0.0,25.062376856803894,3.8314294815063477
0.36000000000000004,0.0805844859499364,17.80282088683744,6.250912121347361,0.0,0.2149766295537776,0.40764557076295826,0.26642823817999745,0.3456246763354367,0.05145160862621978,-0.06202089442752179,24.88645076751709,3.813847303390503,0.0,0.0,24.88645076751709,3.813847303390503
0.38,0.08008088522367925,17.632954209245813,8.764213074559605,0.0,0.22946566513304845,0.4014340171477224,0.2801863109004165,0.33946334447790827,0.05072064576736812,-0.06197067266981415,24.658141136169434,3.7172871828079224,0.0,0.0,24.658141136169434,3.7172871828079224
0.4,0.07918524043973055,17.325158554851587,15.433213327016965,0.0,0.2440409547960094,0.39489929470055474,0.293778934032666,0.3332840715414047,0.04973797923665657,-0.06161522315915002,24.222859144210815,3.684471845626831,0.0,0.0,24.222859144210815,3.684471845626831
0.42000000000000004,0.07806640536910459,16.97550478691607,17.483091837472024,0.0,0.2586123084506644,0.38819429934371197,0.3071983784091139,0.3270898195304771,0.048586069958449496,-0.06110447981323475,23.73449683189392,3.6068248748779297,0.0,0.0,23.73449683189392,3.6068248748779297
0.44,0.07671573449631344,16.594750575413947,19.156399572457847,0.0,0.27313288157901994,0.38127904659363887,0.32043706103635083,0.32088352916744667,0.047304179457330786,-0.06039551742619231,23.21101188659668,3.4670478105545044,0.0,0.0,23.21101188659668,3.4670478105545044
0.46,0.07514929933066171,16.208687044830917,19.398157075395236,0.0,0.2875485649401819,0.37414102575164154,0.3334875513208576,0.3146681183045908,0.04593898638067584,-0.059472907447050805,22.678881883621216,3.333374857902527,0.0,0.0,22.678881883621216,3.333374857902527
0.48000000000000004,0.07338271141432887,15.822919868864421,19.384659185499544,0.0,0.30180559507002913,0.36676868506662474,0.3463425771415634,0.3084464803545383,0.044536982071534226,-0.05832220471208638,22.146902084350586,3.200674057006836,0.0,0.0,22.146902084350586,3.200674057006836
0.5,0.07123695568646751,15.424720302460033,20.307976391179743,0.0,0.31589988602306684,0.35894460285225716,0.3589950307632678,0.3022214827397593,0.04309514474020082,-0.05672312011249803,21.6052508354187,3.0095064640045166,0.0,0.0,21.6052508354187,3.0095064640045166
0.52,0.0687679046914218,15.000680668138976,21.28175953338154,0.0,0.3297615593079337,0.35069606705568024,0.371437974585066,0.295995965362023,0.041676415277132506,-0.054700101693657466,21.018325686454773,2.8759044408798218,0.0,0.0,21.018325686454773,2.8759044408798218
0.54,0.06604814396135976,14.575141836306045,21.34647693616261,0.0,0.3433172106620539,0.3420646287548905,0.3836646467180935,0.28977273909268486,0.040347436056039854,-0.05229188966220555,20.428529977798462,2.746758460998535,0.0,0.0,20.428529977798462,2.746758460998535
0.56,0.06297998109289878,14.215688932974949,18.232541242435527,0.0,0.3565504878762882,0.3329130868519954,0.3956684663870874,0.2835545842846511,0.03911797851079912,-0.04935850256734442,19.93595778942108,2.5940722227096558,0.0,0.0,19.93595778942108,2.5940722227096558
0.5800000000000001,0.05929238971853315,13.825536861189768,20.191993166689024,0.0,0.3694908405249242,0.32289881107648455,0.40744303915045005,0.27734424930685475,0.03795219862552601,-0.04555456176963002,19.407036304473877,2.378630042076111,0.0,0.0,19.407036304473877,2.378630042076111
