t,error_norm,torque_rms,torque_smoothness,safety_violation,residual_gate,q1,q2,qd1,qd2,error1,error2,tau1,tau2,supervisor_tau1,supervisor_tau2,residual_tau1,residual_tau2
0.02,0.02098236223839426,2.362483677033248,118.1241838516624,0.0,1.0,0.024466670881577723,0.42581398529612713,0.01528847159687587,0.44468248240091773,-0.009178199284701982,0.01886849710479055,-0.01909881830215454,3.341001868247986,0.0,0.0,-0.01909881830215454,3.341001868247986
0.04,0.022011139275853898,2.993862329071023,37.54565206441404,0.0,1.0,0.02318521940613838,0.4600281183986903,0.030567774339877347,0.439291963140992,0.007382554933739183,-0.02073615525769812,-0.6691491603851318,4.18074905872345,0.0,0.0,-0.6691491603851318,4.18074905872345
0.06,0.08558010525843515,3.029896806721364,66.0146186631503,0.0,1.0,0.013770467067603764,0.5131802314608049,0.045828747197790204,0.4338315005879084,0.0320582801301863,-0.0793487308728964,-2.4212127923965454,3.5352903604507446,0.0,0.0,-2.4212127923965454,3.5352903604507446
0.08,0.1690142071642412,3.804778510289359,66.70283900051395,0.0,1.0,-0.003723945039343146,0.5844084603859994,0.06106224477682705,0.42830416245522424,0.06478618981617013,-0.15610429793077518,-4.286530017852783,3.2524359226226807,0.0,0.0,-4.286530017852783,3.2524359226226807
0.1,0.2699709317508677,4.572775149828537,57.324592227879315,0.0,1.0,-0.028838557329346592,0.6713870615562234,0.0762591451196154,0.42271302404852323,0.10509770244896188,-0.24867403750770034,-5.838061273097992,2.7816516160964966,0.0,0.0,-5.838061273097992,2.7816516160964966
0.12000000000000001,0.38464286288790067,5.257642627653357,54.1569378992432,0.0,1.0,-0.060749680358066716,0.7703279988864185,0.09141035748053888,0.41706116651242575,0.15216003783860543,-0.3532668323739925,-7.159470021724701,2.0068883895874023,0.0,0.0,-7.159470021724701,2.0068883895874023
0.13999999999999999,0.5092408382743594,5.757988735328628,39.7444495338685,0.0,1.0,-0.09863351242852447,0.8774457334476473,0.10650683006958868,0.41135167507945797,0.20514034249811308,-0.4660940583681894,-8.037740290164948,1.305220127105713,0.0,0.0,-8.037740290164948,1.305220127105713
0.16,0.6407774514250154,6.0885580359840175,24.872355422224206,1.0,1.0,-0.1418838473043973,0.9897142091541609,0.12153955775691538,0.40558763732178726,0.2634234050613129,-0.5841265718323738,-8.569046258926392,0.844111442565918,0.0,0.0,-8.569046258926392,0.844111442565918
0.18,0.7770571433972213,6.265354122646915,12.781431778505944,1.0,1.0,-0.19012837337410904,1.1048480081211114,0.1364995897303139,0.399772141406823,0.3266279631044231,-0.7050758667142887,-8.839892745018005,0.6046658754348755,0.0,0.0,-8.839892745018005,0.6046658754348755
0.19999999999999998,0.9164577604820605,6.2675114935934415,2.327624294204392,1.0,1.0,-0.24317831926911904,1.221084258292275,0.1513780370979241,0.39390827435768505,0.3945563563670431,-0.8271759839345898,-8.847181797027588,0.5392354726791382,0.0,0.0,-8.847181797027588,0.5392354726791382
