t,error_norm,torque_rms,torque_smoothness,safety_violation,residual_gate,q1,q2,qd1,qd2,error1,error2,tau1,tau2,supervisor_tau1,supervisor_tau2,residual_tau1,residual_tau2
0.02,0.03288063912418538,17.846001145033803,892.3000572516902,0.0,1.0,0.03026129642713027,0.4154087579057766,0.01528847159687587,0.44468248240091773,-0.014972824830254527,0.029273724495141096,24.42726172614971,6.345738593676641,24.43490125347057,5.009337846377447,-0.007639527320861816,1.3364007472991943
0.04,0.025666873467883856,18.063569461028376,82.1993930099426,0.0,1.0,0.043572938516326154,0.41716383402079815,0.030567774339877347,0.439291963140992,-0.013005164176448591,0.022128129120194018,25.20558601596912,4.154938860967257,25.329413950234258,2.715685292317965,-0.12382793426513672,1.439253568649292
0.06,0.019479731678954816,18.002189209050673,3.3257209912415324,0.0,1.0,0.05713090366574569,0.4179657763542681,0.045828747197790204,0.4338315005879084,-0.011302156467955626,0.01586572423364041,25.11402759255483,4.176511788240973,25.21618697346761,2.777975106112066,-0.10215938091278076,1.3985366821289062
0.08,0.01415771988672172,17.938433608583015,3.2258857237386596,0.0,1.0,0.07086107275787423,0.4180853561360536,0.06106224477682705,0.42830416245522424,-0.009798827981047253,0.010218806319170604,25.022791501486623,4.175488729742908,25.115954514944875,2.804145593909168,-0.09316301345825195,1.3713431358337402
0.1,0.009795150066387055,17.87695257454211,3.2271572909237536,0.0,1.0,0.08470277508514812,0.4177481395757283,0.0762591451196154,0.42271302404852323,-0.008443629965532828,0.0049648844727947505,24.941579716139035,4.133820021280235,25.03145159953137,2.7786588312472764,-0.08987188339233398,1.355161190032959
0.12000000000000001,0.007244102191497435,17.81566232336815,4.1317865600791785,0.0,1.0,0.09865359578027677,0.41694929384344137,0.09141035748053888,0.41706116651242575,-0.007243238299738053,0.0001118726689846028,24.868743682632502,4.042429428955446,24.95912125183111,2.701178770920168,-0.0903775691986084,1.3412506580352783
0.13999999999999999,0.007568611224827606,17.747706273237057,4.090231244364288,0.0,1.0,0.11270863251466245,0.4156900529220233,0.10650683006958868,0.41135167507945797,-0.006201802445073845,-0.004338377842565411,24.78411674713771,3.9635480300412578,24.87436580872218,2.635562028072874,-0.09024906158447266,1.3279860019683838
0.16,0.009692203333149163,17.66292466768987,6.574360174635898,0.0,1.0,0.1269445658029098,0.41363280316680484,0.12153955775691538,0.40558763732178726,-0.0054050080459946415,-0.008045165845017799,24.68771591787097,3.8045365540989344,24.778014212892028,2.488990756750912,-0.09029829502105713,1.3155457973480225
0.18,0.012145879216428337,17.56049222278295,5.121968294444766,0.0,1.0,0.14131409555060515,0.41092305686908226,0.1364995897303139,0.399772141406823,-0.004814505820291082,-0.011150915462259103,24.544800347720457,3.780813418218712,24.632312364016844,2.4818901642056503,-0.08751201629638672,1.2989232540130615
0.19999999999999998,0.014408385756687053,17.459906744877202,5.045795744066719,0.0,1.0,0.15579134560540853,0.4076241151314499,0.1513780370979241,0.39390827435768505,-0.004413308507484448,-0.013715840773764754,24.40595830927153,3.7477841567673886,24.49190320024748,2.4650378417649472,-0.08594489097595215,1.2827463150024414
0.22,0.01637984869648981,17.35507825171857,5.2419938621976145,0.0,1.0,0.1703405979957502,0.4038380863969162,0.16616608042848796,0.38799912031953215,-0.004174517567262281,-0.015838966077383887,24.259095311370654,3.7274357030516523,24.34840142747478,2.458654994738664,-0.08930611610412598,1.2687807083129883
0.24,0.0180612164417352,17.248419928037883,5.333820893666175,0.0,1.0,0.1849325991856534,0.39964265975526203,0.18085497722157057,0.3820477588327436,-0.004077621964083011,-0.017594900922518253,24.11042779886922,3.7017902943552765,24.20666498148641,2.4470853421152863,-0.0962371826171875,1.2547049522399902
0.26,0.019486770966833173,17.1403481887965,5.40531840168238,0.0,1.0,0.19954067065006686,0.3951068429117379,0.1954360693002277,0.37605726311393883,-0.004104601349839143,-0.019049579797798977,23.95994650296702,3.6747837543612762,24.063657988829753,2.433513689053659,-0.10371148586273193,1.2412700653076172
0.28,0.020753092959768127,16.980523989254934,7.993280403620644,0.0,1.0,0.2141164248894052,0.39035111396353184,0.20990079011868423,0.370030698345817,-0.004215634770720733,-0.020320415617714804,23.73575640496939,3.6455805824695613,23.84741116342276,2.4171729610858943,-0.11165475845336914,1.228407621383667
0.30000000000000004,0.022134548476291826,16.833091644409492,7.650118010915254,0.0,1.0,0.22856883433055408,0.38567838251485487,0.2242406719776791,0.36397111997678994,-0.004328162352874809,-0.021707262538064764,23.520858998874832,3.6708501158759135,23.641017790416885,2.4548259554907816,-0.12015879154205322,1.2160241603851318
0.32,0.02328244063599117,16.738485336726654,6.324819402814265,0.0,1.0,0.24298611006234516,0.3807173274944775,0.23844735314023052,0.35788157203137927,-0.004538756922114473,-0.022835755463098018,23.40663313660374,3.533172504148377,23.53833091053715,2.325820104322327,-0.13169777393341064,1.2073523998260498
0.34,0.02478320080097098,16.58200440354602,9.40883232176278,0.0,1.0,0.2571935020794087,0.3761022187011789,0.2525125848406812,0.3517650854323356,-0.004680917238727655,-0.024337133268843125,23.16539980525074,3.6455441214348228,23.305912033262825,2.4522891737724692,-0.14051222801208496,1.1932549476623535
0.36000000000000004,0.025651547743776714,16.52428574456924,10.897018386196596,0.0,1.0,0.2714584051910949,0.3707781914276005,0.26642823817999745,0.3456246763354367,-0.005030167011097486,-0.025153515092164014,23.129026953384077,3.33948363163849,23.28417736689726,2.151178730515443,-0.1551504135131836,1.1883049011230469
0.38,0.02754339367286492,16.334882204154106,18.6283832460268,0.0,1.0,0.2853132016067934,0.36652537556767095,0.2801863109004165,0.33946334447790827,-0.005126890706376841,-0.027062031089762684,22.795096605044723,3.7470420352405247,22.955531685572982,2.5760305873340306,-0.16043508052825928,1.1710114479064941
0.4,0.027741050305610398,16.351455826724976,27.78868764601901,0.0,1.0,0.29950685555320966,0.3604273356618619,0.293778934032666,0.3332840715414047,-0.005727921520543688,-0.0271432641204572,22.932520516579974,2.9731663363012446,23.110385068124163,1.7995446817907468,-0.17786455154418945,1.173621654510498
0.42000000000000004,0.03086634624863065,16.105337455800726,47.63503472474667,0.0,1.0,0.31276057674756075,0.3574508682670432,0.3071983784091139,0.3270898195304771,-0.005562198338446844,-0.030361048736565976,22.385001647559708,4.204222920967045,22.567601788131302,3.053542378974858,-0.18260014057159424,1.1506805419921875
0.44,0.030446627900394492,16.305686961964266,65.65174116252211,0.0,1.0,0.3268725306800726,0.3506422569791292,0.32043706103635083,0.32088352916744667,-0.006435469643721881,-0.02975872781168265,22.93138269006434,2.4295148744060926,23.145394597641854,1.27007578749203,-0.21401190757751465,1.1594390869140625
0.46,0.033853174464501846,15.822768656374212,76.51186487737061,0.0,1.0,0.3397755833890872,0.34793218411189875,0.3334875513208576,0.3146681183045908,-0.006288032068229477,-0.03326406580730801,21.948404948198668,4.3574690057606436,22.16006116100537,3.2251784040302964,-0.21165621280670166,1.1322906017303467
0.48000000000000004,0.033060196551534186,16.078414106364313,81.10104152056444,0.0,1.0,0.3537052006297423,0.34067641009999994,0.3463425771415634,0.3084464803545383,-0.007362623488178954,-0.03222992974546157,22.634658980531555,2.168643167169755,22.87977724091516,1.0377227570135048,-0.24511826038360596,1.13092041015625
0.5,0.03652180873118695,15.523416959596839,87.65433525692545,0.0,1.0,0.3662778581935542,0.3380097900148744,0.3589950307632678,0.3022214827397593,-0.00728282743028652,-0.03578830727511528,21.51221072092283,4.37923944328354,21.756299251463297,3.2616905007176213,-0.2440885305404663,1.117548942565918
0.52,0.035451374419150826,15.820960392455644,88.86062079663792,0.0,1.0,0.3799601259864338,0.33040777850371894,0.371437974585066,0.295995965362023,-0.008522151401368028,-0.034411813141695724,22.285733854956856,1.9878737448163895,22.553063070960274,0.8825079916425613,-0.26732921600341797,1.1053657531738281
0.54,0.038925240308596835,15.21403241048263,94.47463544540548,0.0,1.0,0.3921688543939572,0.327757641157687,0.3836646467180935,0.28977273909268486,-0.008504207675863462,-0.037984902065002046,21.06815669917224,4.366501766123053,21.343184689513425,3.273065524973151,-0.2750279903411865,1.0934362411499023
0.56,0.037701722963520215,15.53040330150812,93.78436728153581,0.0,1.0,0.4055245481340459,0.3199452089978281,0.3956684663870874,0.2835545842846511,-0.009856081746958623,-0.03639062471317711,21.88584047167479,1.8430518884150775,22.177980001856675,0.7528066415278705,-0.29213953018188477,1.090245246887207
0.5800000000000001,0.04115839608170511,14.907546419854237,98.05406068530979,0.0,1.0,0.4173293601092709,0.31729764998711874,0.40744303915045005,0.27734424930685475,-0.009886320958820694,-0.03995340068026376,20.635406493468654,4.318550609814527,20.93492853574313,3.251757168042066,-0.2995220422744751,1.066793441772461
0.6,0.03984217446786672,15.249783516363514,96.54752199140184,0.0,1.0,0.43029991236426746,0.30934533117982976,0.41898216193369275,0.27114444910206675,-0.011317750430574591,-0.038200882077763065,21.497166829804403,1.7273137767823408,21.812850790719015,0.6409054000886152,-0.3156839609146118,1.0864083766937256
